{'sim': {'runtime': 1000000, 'pacemaker_period': 220}, 'structure': {'refractory_period': 50, 'seed': None, 'p_structural_homogeneity': 0, 'substrate_size': (200, 200, 1), 'dysfunction_parameter': 0.05, 's_structural_homogeneity': 0.29, 'dysfunction_probability': 0.05}}
0.0,	3483303659
0.0,	2584880800
0.0,	1225773397
0.0,	62555077
0.0,	2400047257
0.0,	3692084097
0.0,	390713354
0.0,	461204933
0.0,	1095923654
0.0,	2348439376
0.0,	2035625072
0.0,	578076423
0.0,	2539068377
0.0,	1849917488
0.0,	489499298
0.0,	1410052717
0.0,	2514662136
0.0,	2186617082
0.0,	3964255803
0.0,	2855168806
0.0,	3836563880
0.0,	2767938543
0.0,	347004258
0.0,	1633830819
0.0,	3291348551
0.0,	1127074038
0.0,	3409312137
0.0,	920049450
0.0,	4197871012
0.0,	3482399330
0.0,	1241140420
0.0,	1247082749
0.0,	3154656694
0.0,	2247934109
0.0,	1885030672
0.0,	129291584
0.0,	3597395831
0.0,	3003242049
0.0,	477186536
0.0,	190780831
0.0,	4206304368
0.0,	2564030946
0.0,	2365301897
0.0,	859689451
0.0,	2659045860
0.0,	2835767552
0.0,	3369718004
0.0,	3750046794
Average = 0.0
Standard deviation = 0.0
